event_id,year_sheet,event_start_ts,event_end_ts,outage_duration_hours,customers_affected,demand_loss_mw,nerc_region,event_type,alert_criteria,area_affected_raw,event_year,event_month,has_end_ts,has_customers_affected
3472,2022,2022-03-30 15:45:00,,,66448.0,,SERC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Louisiana: Mississippi: Arkansas:,2022.0,3.0,False,True
3473,2022,2022-03-31 08:59:00,2022-04-01 19:30:00,34.516666666666666,70000.0,60.0,RF,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Michigan: Huron County, Tuscola County, St. Clair County, Washtenaw County, Macomb County, Wayne County, Monroe County, Oakland County, Livingston County;",2022.0,3.0,True,True
3474,2022,2022-03-31 22:43:00,,,0.0,0.0,WECC/SERC,Cyber Event,Cyber event that could potentially impact electric power system adequacy or reliability,Montana: Toole County; Florida: Palm Beach County;,2022.0,3.0,False,True
3475,2022,2022-03-31 00:04:00,2022-03-31 09:20:00,9.266666666666667,22000.0,157.0,SERC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Georgia: Alabama: Mississippi: Florida:,2022.0,3.0,True,True
3476,2022,2022-04-05 04:40:00,2022-04-05 17:21:00,12.683333333333334,16299.0,73.0,SERC/RF,System Operations,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Missouri: Jackson County;,2022.0,4.0,True,True
3477,2022,2022-04-10 15:41:00,2022-04-10 15:50:00,0.15,,5.0,SERC,System Operations,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Arkansas: Pulaski County;,2022.0,4.0,True,False
3478,2022,2022-04-10 15:41:00,2022-04-10 15:50:00,0.15,,5.0,SERC,System Operations,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Arkansas: Pulaski County;,2022.0,4.0,True,False
3479,2022,2022-04-11 09:15:00,2022-04-13 08:00:00,46.75,73717.0,3140.0,WECC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Oregon: Multnomah County, Clackamas County, Marion County, Yamhill County, Washington County;",2022.0,4.0,True,True
3480,2022,2022-04-11 21:37:00,2022-04-11 22:14:00,0.6166666666666667,1337.0,2.0,WECC,Actual Physical Attack,Damage or destruction of its Facility that results from actual or suspected intentional human action.,California: Riverside County;,2022.0,4.0,True,True
3481,2022,2022-04-11 20:33:00,2022-04-11 20:40:00,0.11666666666666667,0.0,0.0,RF,Suspicious Activity,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Maryland: Calvert County;,2022.0,4.0,True,True
3482,2022,2022-04-11 20:33:00,2022-04-11 20:40:00,0.11666666666666667,0.0,0.0,RF,Suspicious Activity,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Maryland: Calvert County;,2022.0,4.0,True,True
3483,2022,2022-04-12 17:42:00,2022-04-12 18:38:00,0.9333333333333333,0.0,0.0,SERC,Actual Physical Attack,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Arkansas: Ouachita County;,2022.0,4.0,True,True
3484,2022,2022-04-13 22:04:00,2022-04-14 00:02:00,1.9666666666666666,2429.0,7.0,SERC,System Operations,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Louisiana: Iberia Parish;,2022.0,4.0,True,True
3485,2022,2022-04-14 05:59:00,2022-04-14 06:13:00,0.23333333333333334,262268.0,164.0,WECC,Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",California: Los Angeles County;,2022.0,4.0,True,True
3486,2022,2022-04-16 12:17:00,,,0.0,0.0,SERC/RF,Generation Inadequacy,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Missouri:,2022.0,4.0,False,True
3487,2022,2022-04-16 11:08:00,,,0.0,0.0,SERC/MRO,System Operations,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Iowa: Polk County; Illinois:,2022.0,4.0,False,True
3488,2022,2022-04-16 10:45:00,,,0.0,0.0,WECC,Suspicious Activity,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Washington:,2022.0,4.0,False,True
3489,2022,2022-04-16 17:44:00,,,,9290.0,WECC,System Operations,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,California:,2022.0,4.0,False,False
3490,2022,2022-04-16 05:30:00,2022-04-16 11:38:00,6.133333333333334,0.0,0.0,WECC,System Operations,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,California: Shasta County;,2022.0,4.0,True,True
3491,2022,2022-04-16 22:55:00,2022-04-16 22:57:00,0.03333333333333333,0.0,0.0,RF,Suspicious Activity,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Pennsylvania: York County;,2022.0,4.0,True,True
3492,2022,2022-04-19 06:00:00,,,97000.0,,NPCC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",New York:,2022.0,4.0,False,True
3493,2022,2022-04-19 08:41:00,2022-04-19 12:10:00,3.4833333333333334,67754.0,,NPCC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Connecticut: Massachusetts: Maine: New Hampshire: Rhode Island: Vermont:,2022.0,4.0,True,True
3494,2022,2022-04-19 04:07:00,,,84033.0,,NPCC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","New York: Broome County, Chemung County, Chenango County, Clinton County, Columbia County, Cortland County, Delaware County, Dutchess County, Erie County, Essex County, Greene County, Hamilton County, Herkimer County, Madison County, Oneida County, Otsego County, Putnam County, Saratoga County, Schoharie County, Schuyler County, Steuben County, Sullivan County, Tioga County, Tompkins County, Ulster County, Westchester County;",2022.0,4.0,False,True
3495,2022,2022-04-22 23:00:00,2022-04-24 16:00:00,41.0,,1000.0,MRO,Severe Weather,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,North Dakota:,2022.0,4.0,True,False
3496,2022,2022-04-22 23:16:00,2022-04-24 16:00:00,40.733333333333334,,,WECC/MRO,Severe Weather,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).","North Dakota: Mountrail County, Williams County, Ward County, Burke County, Bottineau County, McLean County, Walsh County, Bowman County, Stark County, Dunn County, Mercer County; Montana: Wibaux County, Richland County;",2022.0,4.0,True,False
3497,2022,2022-04-23 15:38:00,2022-04-24 04:00:00,12.366666666666667,18430.0,480.0,MRO,Severe Weather,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,"North Dakota: Mountrail County, Williams County;",2022.0,4.0,True,True
3498,2022,2022-04-23 19:42:00,2022-04-24 16:17:00,20.583333333333332,22400.0,43.0,SERC/MRO,Severe Weather,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).","Iowa: Polk County, Warren County; Illinois:",2022.0,4.0,True,True
3499,2022,2022-04-26 14:27:00,,,0.0,17.0,MRO,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Minnesota: Chisago County;,2022.0,4.0,False,True
3500,2022,2022-04-26 08:54:00,2022-04-26 08:55:00,0.016666666666666666,0.0,0.0,WECC,Vandalism,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,California: Sacramento County;,2022.0,4.0,True,True
3501,2022,2022-04-27 09:00:00,2022-04-27 09:01:00,0.016666666666666666,,,RF,Suspicious Activity,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Ohio: Muskingum County;,2022.0,4.0,True,False
3502,2022,2022-04-28 07:56:00,2022-04-28 08:48:00,0.8666666666666667,,74.0,SERC,System Operations,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",North Carolina: South Carolina:,2022.0,4.0,True,False
3503,2022,2022-04-28 15:45:00,,,0.0,0.0,WECC,Suspicious Activity,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",New Mexico: San Juan County;,2022.0,4.0,False,True
3504,2022,2022-04-29 07:05:00,2022-04-29 07:06:00,0.016666666666666666,0.0,0.0,WECC,Vandalism,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,California:,2022.0,4.0,True,True
3505,2022,2022-05-02 14:24:00,2022-05-02 14:25:00,0.016666666666666666,0.0,,WECC,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,California:,2022.0,5.0,True,True
3506,2022,2022-05-03 06:42:00,2022-05-03 13:59:00,7.283333333333333,0.0,0.0,NPCC,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,New Hampshire: Carroll County;,2022.0,5.0,True,True
3507,2022,2022-05-03 00:17:00,2022-05-04 12:00:00,35.71666666666667,0.0,0.0,SERC,Actual Physical Attack,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Louisiana:,2022.0,5.0,True,True
3508,2022,2022-05-04 14:07:00,2022-05-05 01:57:00,11.833333333333334,0.0,,RF,System Operations,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Michigan: Wayne County;,2022.0,5.0,True,True
3509,2022,2022-05-05 13:06:00,2022-05-05 14:06:00,1.0,0.0,,SERC,Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Arkansas:,2022.0,5.0,True,True
3510,2022,2022-05-06 03:02:00,2022-05-06 03:34:00,0.5333333333333333,0.0,0.0,RF,Fuel Supply Deficiency,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Michigan: Jackson County;,2022.0,5.0,True,True
3511,2022,2022-05-09 16:25:00,2022-05-09 17:10:00,0.75,0.0,0.0,TRE,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Texas: Haskell County;,2022.0,5.0,True,True
3512,2022,2022-05-09 16:25:00,2022-05-09 17:10:00,0.75,0.0,0.0,TRE,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Texas: Haskell County;,2022.0,5.0,True,True
3513,2022,2022-05-11 18:00:00,2022-05-11 22:42:00,4.7,105000.0,,MRO,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Minnesota:,2022.0,5.0,True,True
3514,2022,2022-05-11 10:00:00,2022-05-11 10:01:00,0.016666666666666666,0.0,0.0,MRO,Vandalism,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems; Damage or destruction of its Facility that results from actual or suspected intentional human action.,Iowa: Clinton County;,2022.0,5.0,True,True
3515,2022,2022-05-12 16:50:00,2022-05-13 02:48:00,9.966666666666667,,,MRO,Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",South Dakota: Davison County;,2022.0,5.0,True,False
3516,2022,2022-05-12 14:58:00,2022-05-12 14:59:00,0.016666666666666666,0.0,0.0,SERC,Actual Physical Attack/Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Mississippi: Harrison County;,2022.0,5.0,True,True
3517,2022,2022-05-12 14:58:00,2022-05-12 14:59:00,0.016666666666666666,0.0,0.0,SERC,Actual Physical Attack/Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Mississippi: Lamar County;,2022.0,5.0,True,True
